iso3,month,year,population_density,life_expectancy,positive_rate
CPV,4,2021,135.58,73,
CPV,5,2021,135.58,73,
CPV,6,2021,135.58,73,
CPV,7,2021,135.58,73,
CPV,8,2021,135.58,73,
CPV,9,2021,135.58,73,
CPV,10,2021,135.58,73,
CPV,11,2021,135.58,73,
CPV,12,2021,135.58,73,
KHM,1,2020,90.672,69.8,
KHM,2,2020,90.672,69.8,
KHM,3,2020,90.672,69.8,
KHM,4,2020,90.672,69.8,
KHM,5,2020,90.672,69.8,
KHM,6,2020,90.672,69.8,
KHM,7,2020,90.672,69.8,
KHM,8,2020,90.672,69.8,
KHM,9,2020,90.672,69.8,
KHM,10,2020,90.672,69.8,
KHM,11,2020,90.672,69.8,
KHM,12,2020,90.672,69.8,
KHM,1,2021,90.672,69.8,
KHM,2,2021,90.672,69.8,
KHM,3,2021,90.672,69.8,
KHM,4,2021,90.672,69.8,
KHM,5,2021,90.672,69.8,0.1003
KHM,6,2021,90.672,69.8,0.0991
KHM,7,2021,90.672,69.8,0.0694
KHM,8,2021,90.672,69.8,0.0453
KHM,9,2021,90.672,69.8,0.1263
KHM,10,2021,90.672,69.8,0.0663
KHM,11,2021,90.672,69.8,0.0174
KHM,12,2021,90.672,69.8,0.0035
CMR,1,2020,,59.3,
CMR,2,2020,,59.3,
CMR,3,2020,50.885,59.3,
CMR,4,2020,50.885,59.3,
CMR,5,2020,50.885,59.3,
CMR,6,2020,50.885,59.3,
CMR,7,2020,50.885,59.3,
CMR,8,2020,50.885,59.3,
CMR,9,2020,50.885,59.3,
CMR,10,2020,50.885,59.3,
CMR,11,2020,50.885,59.3,
CMR,12,2020,50.885,59.3,
CMR,1,2021,50.885,59.3,
CMR,2,2021,50.885,59.3,
CMR,3,2021,50.885,59.3,
CMR,4,2021,50.885,59.3,
CMR,5,2021,50.885,59.3,
CMR,6,2021,50.885,59.3,
CMR,7,2021,50.885,59.3,
CMR,8,2021,50.885,59.3,
CMR,9,2021,50.885,59.3,
CMR,10,2021,50.885,59.3,
CMR,11,2021,50.885,59.3,
CMR,12,2021,50.885,59.3,
CAN,1,2020,4.037,82.4,
CAN,2,2020,4.037,82.4,0.0613
CAN,3,2020,4.037,82.4,0.0448
CAN,4,2020,4.037,82.4,0.1039
CAN,5,2020,4.037,82.4,0.039
CAN,6,2020,4.037,82.4,0.00975
CAN,7,2020,4.037,82.4,0.0078
CAN,8,2020,4.037,82.4,0.007
CAN,9,2020,4.037,82.4,0.01225
CAN,10,2020,4.037,82.4,0.0246
CAN,11,2020,4.037,82.4,0.0498
CAN,12,2020,4.037,82.4,0.053
CAN,1,2021,4.037,82.4,0.0551
CAN,2,2021,4.037,82.4,0.0307
CAN,3,2021,4.037,82.4,0.0322
CAN,4,2021,4.037,82.4,0.0639
CAN,5,2021,4.037,82.4,0.0497
CAN,6,2021,4.037,82.4,0.01755
CAN,7,2021,4.037,82.4,0.0084
CAN,8,2021,4.037,82.4,0.0314
CAN,9,2021,4.037,82.4,0.04575
CAN,10,2021,4.037,82.4,0.0326
CAN,11,2021,4.037,82.4,0.02925
CAN,12,2021,4.037,82.4,0.0497
CAF,1,2020,,53.3,
CAF,2,2020,,53.3,
CAF,3,2020,7.479,53.3,
CAF,4,2020,7.479,53.3,
CAF,5,2020,7.479,53.3,
CAF,6,2020,7.479,53.3,
CAF,7,2020,7.479,53.3,
CAF,8,2020,7.479,53.3,
CAF,9,2020,7.479,53.3,
CAF,10,2020,7.479,53.3,
CAF,11,2020,7.479,53.3,
CAF,12,2020,7.479,53.3,
CAF,1,2021,7.479,53.3,
CAF,2,2021,7.479,53.3,
CAF,3,2021,7.479,53.3,
CAF,4,2021,7.479,53.3,
CAF,5,2021,7.479,53.3,
CAF,6,2021,7.479,53.3,
CAF,7,2021,7.479,53.3,
CAF,8,2021,7.479,53.3,
CAF,9,2021,7.479,53.3,
CAF,10,2021,7.479,53.3,
CAF,11,2021,7.479,53.3,
CAF,12,2021,7.479,53.3,
TCD,1,2020,,54.2,
TCD,2,2020,,54.2,
TCD,3,2020,11.833,54.2,
TCD,4,2020,11.833,54.2,
TCD,5,2020,11.833,54.2,
TCD,6,2020,11.833,54.2,
TCD,7,2020,11.833,54.2,
TCD,8,2020,11.833,54.2,
TCD,9,2020,11.833,54.2,
TCD,10,2020,11.833,54.2,
TCD,11,2020,11.833,54.2,
TCD,12,2020,11.833,54.2,
TCD,1,2021,11.833,54.2,
TCD,2,2021,11.833,54.2,
TCD,3,2021,11.833,54.2,
TCD,4,2021,11.833,54.2,
TCD,5,2021,11.833,54.2,
TCD,6,2021,11.833,54.2,
TCD,7,2021,11.833,54.2,
TCD,8,2021,11.833,54.2,
TCD,9,2021,11.833,54.2,
TCD,10,2021,11.833,54.2,
TCD,11,2021,11.833,54.2,
TCD,12,2021,11.833,54.2,
CHL,1,2020,,80.2,
CHL,2,2020,24.282,80.2,
CHL,3,2020,24.282,80.2,
CHL,4,2020,24.282,80.2,0.09925
CHL,5,2020,24.282,80.2,0.2165
CHL,6,2020,24.282,80.2,0.3173
CHL,7,2020,24.282,80.2,0.153
CHL,8,2020,24.282,80.2,0.0723
CHL,9,2020,24.282,80.2,0.0581
CHL,10,2020,24.282,80.2,0.0499
CHL,11,2020,24.282,80.2,0.0409
CHL,12,2020,24.282,80.2,0.0477
CHL,1,2021,24.282,80.2,0.0749
CHL,2,2021,24.282,80.2,0.0724
CHL,3,2021,24.282,80.2,0.0886
CHL,4,2021,24.282,80.2,0.107
CHL,5,2021,24.282,80.2,0.1012
CHL,6,2021,24.282,80.2,0.09385
CHL,7,2021,24.282,80.2,0.0366
CHL,8,2021,24.282,80.2,0.0152
CHL,9,2021,24.282,80.2,0.00995
CHL,10,2021,24.282,80.2,0.0226
CHL,11,2021,24.282,80.2,0.0336
CHL,12,2021,24.282,80.2,0.0248
CHN,1,2020,147.674,76.9,
CHN,2,2020,147.674,76.9,
CHN,3,2020,147.674,76.9,
CHN,4,2020,147.674,76.9,
CHN,5,2020,147.674,76.9,
CHN,6,2020,147.674,76.9,
CHN,7,2020,147.674,76.9,0
CHN,8,2020,147.674,76.9,0
CHN,9,2020,147.674,76.9,
CHN,10,2020,147.674,76.9,
CHN,11,2020,147.674,76.9,
CHN,12,2020,147.674,76.9,
CHN,1,2021,147.674,76.9,
CHN,2,2021,147.674,76.9,
CHN,3,2021,147.674,76.9,
CHN,4,2021,147.674,76.9,
CHN,5,2021,147.674,76.9,
CHN,6,2021,147.674,76.9,
CHN,7,2021,147.674,76.9,
CHN,8,2021,147.674,76.9,
CHN,9,2021,147.674,76.9,
CHN,10,2021,147.674,76.9,
CHN,11,2021,147.674,76.9,
CHN,12,2021,147.674,76.9,
COL,1,2020,,77.3,
COL,2,2020,,77.3,
COL,3,2020,44.223,77.3,
COL,4,2020,44.223,77.3,
COL,5,2020,44.223,77.3,
COL,6,2020,44.223,77.3,0.205
COL,7,2020,44.223,77.3,0.267
COL,8,2020,44.223,77.3,0.31
COL,9,2020,44.223,77.3,0.2415
COL,10,2020,44.223,77.3,0.205
COL,11,2020,44.223,77.3,0.188
COL,12,2020,44.223,77.3,0.209
COL,1,2021,44.223,77.3,0.274
COL,2,2021,44.223,77.3,0.119
COL,3,2021,44.223,77.3,0.117
COL,4,2021,44.223,77.3,0.239
COL,5,2021,44.223,77.3,0.262
COL,6,2021,44.223,77.3,0.3255
COL,7,2021,44.223,77.3,0.245
COL,8,2021,44.223,77.3,0.09
COL,9,2021,44.223,77.3,0.044
COL,10,2021,44.223,77.3,0.04
COL,11,2021,44.223,77.3,0.0565
COL,12,2021,44.223,77.3,0.055
COM,1,2020,,64.3,
COM,2,2020,,64.3,
COM,3,2020,,64.3,
COM,4,2020,437.352,64.3,
COM,5,2020,437.352,64.3,
COM,6,2020,437.352,64.3,
COM,7,2020,437.352,64.3,
COM,8,2020,437.352,64.3,
COM,9,2020,437.352,64.3,
COM,10,2020,437.352,64.3,
COM,11,2020,437.352,64.3,
COM,12,2020,437.352,64.3,
COM,1,2021,437.352,64.3,
COM,2,2021,437.352,64.3,
COM,3,2021,437.352,64.3,
COM,4,2021,437.352,64.3,
COM,5,2021,437.352,64.3,
COM,6,2021,437.352,64.3,
COM,7,2021,437.352,64.3,
COM,8,2021,437.352,64.3,
COM,9,2021,437.352,64.3,
COM,10,2021,437.352,64.3,
COM,11,2021,437.352,64.3,
COM,12,2021,437.352,64.3,
COG,1,2020,,64.6,
COG,2,2020,,64.6,
COG,3,2020,15.405,64.6,
COG,4,2020,15.405,64.6,
COG,5,2020,15.405,64.6,
COG,6,2020,15.405,64.6,
COG,7,2020,15.405,64.6,
COG,8,2020,15.405,64.6,
COG,9,2020,15.405,64.6,
COG,10,2020,15.405,64.6,
COG,11,2020,15.405,64.6,
COG,12,2020,15.405,64.6,
COG,1,2021,15.405,64.6,
COG,2,2021,15.405,64.6,
COG,3,2021,15.405,64.6,
COG,4,2021,15.405,64.6,
COG,5,2021,15.405,64.6,
COG,6,2021,15.405,64.6,
COG,7,2021,15.405,64.6,
COG,8,2021,15.405,64.6,
COG,9,2021,15.405,64.6,
COG,10,2021,15.405,64.6,
COG,11,2021,15.405,64.6,
COG,12,2021,15.405,64.6,
CRI,1,2020,,80.3,
CRI,2,2020,,80.3,
CRI,3,2020,96.079,80.3,0.094
CRI,4,2020,96.079,80.3,0.072
CRI,5,2020,96.079,80.3,0.032
CRI,6,2020,96.079,80.3,0.1575
CRI,7,2020,96.079,80.3,0.293
CRI,8,2020,96.079,80.3,0.339
CRI,9,2020,96.079,80.3,0.403
CRI,10,2020,96.079,80.3,0.35
CRI,11,2020,96.079,80.3,0.3375
CRI,12,2020,96.079,80.3,0.294
CRI,1,2021,96.079,80.3,0.282
CRI,2,2021,96.079,80.3,0.1135
CRI,3,2021,96.079,80.3,0.094
CRI,4,2021,96.079,80.3,0.1575
CRI,5,2021,96.079,80.3,0.276
CRI,6,2021,96.079,80.3,0.183
CRI,7,2021,96.079,80.3,0.145
CRI,8,2021,96.079,80.3,0.188
CRI,9,2021,96.079,80.3,0.274
CRI,10,2021,96.079,80.3,0.198
CRI,11,2021,96.079,80.3,0.051
CRI,12,2021,96.079,80.3,0.022
HRV,1,2020,,78.5,
HRV,2,2020,73.726,78.5,
HRV,3,2020,73.726,78.5,0.11605
HRV,4,2020,73.726,78.5,0.0621
HRV,5,2020,73.726,78.5,0.0059
HRV,6,2020,73.726,78.5,0.0054
HRV,7,2020,73.726,78.5,0.0634
HRV,8,2020,73.726,78.5,0.1015
HRV,9,2020,73.726,78.5,0.04135
HRV,10,2020,73.726,78.5,0.1168
HRV,11,2020,73.726,78.5,0.2804
HRV,12,2020,73.726,78.5,0.3353
HRV,1,2021,73.726,78.5,0.1227
HRV,2,2021,73.726,78.5,0.0676
HRV,3,2021,73.726,78.5,0.1165
HRV,4,2021,73.726,78.5,0.2358
HRV,5,2021,73.726,78.5,0.1206
HRV,6,2021,73.726,78.5,0.0255
HRV,7,2021,73.726,78.5,0.0225
HRV,8,2021,73.726,78.5,0.039
HRV,9,2021,73.726,78.5,0.1068
HRV,10,2021,73.726,78.5,0.1714
HRV,11,2021,73.726,78.5,0.40925
HRV,12,2021,73.726,78.5,0.3406
CUB,1,2020,,78.8,
CUB,2,2020,,78.8,
CUB,3,2020,110.408,78.8,0.0698
CUB,4,2020,110.408,78.8,0.0315
CUB,5,2020,110.408,78.8,0.0079
CUB,6,2020,110.408,78.8,0.0042
CUB,7,2020,110.408,78.8,0.0022
CUB,8,2020,110.408,78.8,0.01
CUB,9,2020,110.408,78.8,0.0072
CUB,10,2020,110.408,78.8,0.0061
CUB,11,2020,110.408,78.8,0.005
CUB,12,2020,110.408,78.8,0.0086
CUB,1,2021,110.408,78.8,0.0337
CUB,2,2021,110.408,78.8,0.04795
CUB,3,2021,110.408,78.8,0.0423
CUB,4,2021,110.408,78.8,0.0482
CUB,5,2021,110.408,78.8,0.0518
CUB,6,2021,110.408,78.8,0.0535
CUB,7,2021,110.408,78.8,0.08595
CUB,8,2021,110.408,78.8,
CUB,9,2021,110.408,78.8,
CUB,10,2021,110.408,78.8,
CUB,11,2021,110.408,78.8,
CUB,12,2021,110.408,78.8,
CYP,1,2020,,81,
CYP,2,2020,,81,
CYP,3,2020,127.657,81,
CYP,4,2020,127.657,81,0.0135
CYP,5,2020,127.657,81,0.0018
CYP,6,2020,127.657,81,0.00125
CYP,7,2020,127.657,81,0.0015
CYP,8,2020,127.657,81,0.0041
CYP,9,2020,127.657,81,0.00175
CYP,10,2020,127.657,81,0.0118
CYP,11,2020,127.657,81,0.0407
CYP,12,2020,127.657,81,0.0324
CYP,1,2021,127.657,81,0.0249
CYP,2,2021,127.657,81,0.00385
CYP,3,2021,127.657,81,0.0082
CYP,4,2021,127.657,81,0.0103
CYP,5,2021,127.657,81,0.0033
CYP,6,2021,127.657,81,0.0014
CYP,7,2021,127.657,81,0.0137
CYP,8,2021,127.657,81,0.0086
CYP,9,2021,127.657,81,0.0027
CYP,10,2021,127.657,81,0.0028
CYP,11,2021,127.657,81,0.00435
CYP,12,2021,127.657,81,0.0073
CZE,1,2020,,79.4,
CZE,2,2020,,79.4,
CZE,3,2020,137.176,79.4,
CZE,4,2020,137.176,79.4,
CZE,5,2020,137.176,79.4,
CZE,6,2020,137.176,79.4,0.022
CZE,7,2020,137.176,79.4,0.032
CZE,8,2020,137.176,79.4,0.036
CZE,9,2020,137.176,79.4,0.0845
CZE,10,2020,137.176,79.4,0.267
CZE,11,2020,137.176,79.4,0.181
CZE,12,2020,137.176,79.4,0.145
CZE,1,2021,137.176,79.4,0.153
CZE,2,2021,137.176,79.4,0.129
CZE,3,2021,137.176,79.4,0.058
CZE,4,2021,137.176,79.4,0.0165
CZE,5,2021,137.176,79.4,0.005
CZE,6,2021,137.176,79.4,0.001
CZE,7,2021,137.176,79.4,0.002
CZE,8,2021,137.176,79.4,0.002
CZE,9,2021,137.176,79.4,0.006
CZE,10,2021,137.176,79.4,0.019
CZE,11,2021,137.176,79.4,0.111
CZE,12,2021,137.176,79.4,0.113
COD,1,2020,,60.7,
COD,2,2020,,60.7,
COD,3,2020,35.879,60.7,
COD,4,2020,35.879,60.7,0.0882
COD,5,2020,35.879,60.7,
COD,6,2020,35.879,60.7,0.17055
COD,7,2020,35.879,60.7,0.1119
COD,8,2020,35.879,60.7,0.1104
COD,9,2020,35.879,60.7,0.0794
COD,10,2020,35.879,60.7,0.1096
COD,11,2020,35.879,60.7,0.1788
COD,12,2020,35.879,60.7,0.2919
COD,1,2021,35.879,60.7,0.2968
COD,2,2021,35.879,60.7,0.2275
COD,3,2021,35.879,60.7,0.2593
COD,4,2021,35.879,60.7,0.2024
COD,5,2021,35.879,60.7,0.1464
COD,6,2021,35.879,60.7,0.2267
COD,7,2021,35.879,60.7,0.13265
COD,8,2021,35.879,60.7,0.1084
COD,9,2021,35.879,60.7,
COD,10,2021,35.879,60.7,
COD,11,2021,35.879,60.7,
COD,12,2021,35.879,60.7,
DNK,1,2020,,80.9,
DNK,2,2020,136.52,80.9,
DNK,3,2020,136.52,80.9,0.09115
DNK,4,2020,136.52,80.9,0.0518
DNK,5,2020,136.52,80.9,0.0063
DNK,6,2020,136.52,80.9,0.00265
DNK,7,2020,136.52,80.9,0.0021
DNK,8,2020,136.52,80.9,0.0036
DNK,9,2020,136.52,80.9,0.00635
DNK,10,2020,136.52,80.9,0.0118
DNK,11,2020,136.52,80.9,0.0163
DNK,12,2020,136.52,80.9,0.0266
DNK,1,2021,136.52,80.9,0.0137
DNK,2,2021,136.52,80.9,0.0038
DNK,3,2021,136.52,80.9,0.00425
DNK,4,2021,136.52,80.9,0.0039
DNK,5,2021,136.52,80.9,0.0057
DNK,6,2021,136.52,80.9,0.00405
DNK,7,2021,136.52,80.9,0.0103
DNK,8,2021,136.52,80.9,0.0146
DNK,9,2021,136.52,80.9,0.0105
DNK,10,2021,136.52,80.9,0.014
DNK,11,2021,136.52,80.9,0.021
DNK,12,2021,136.52,80.9,0.0365
DJI,1,2020,,67.1,
DJI,2,2020,,67.1,
DJI,3,2020,41.285,67.1,
DJI,4,2020,41.285,67.1,
DJI,5,2020,41.285,67.1,
DJI,6,2020,41.285,67.1,
DJI,7,2020,41.285,67.1,
DJI,8,2020,41.285,67.1,
DJI,9,2020,41.285,67.1,
DJI,10,2020,41.285,67.1,
DJI,11,2020,41.285,67.1,
DJI,12,2020,41.285,67.1,
DJI,1,2021,41.285,67.1,
DJI,2,2021,41.285,67.1,
DJI,3,2021,41.285,67.1,
DJI,4,2021,41.285,67.1,
DJI,5,2021,41.285,67.1,
DJI,6,2021,41.285,67.1,
DJI,7,2021,41.285,67.1,
DJI,8,2021,41.285,67.1,
DJI,9,2021,41.285,67.1,
DJI,10,2021,41.285,67.1,
DJI,11,2021,41.285,67.1,
DJI,12,2021,41.285,67.1,
DMA,1,2020,,78.2,
DMA,2,2020,,78.2,
DMA,3,2020,98.567,78.2,
DMA,4,2020,98.567,78.2,
DMA,5,2020,98.567,78.2,
DMA,6,2020,98.567,78.2,
DMA,7,2020,98.567,78.2,
DMA,8,2020,98.567,78.2,
DMA,9,2020,98.567,78.2,
DMA,10,2020,98.567,78.2,
DMA,11,2020,98.567,78.2,
DMA,12,2020,98.567,78.2,
DMA,1,2021,98.567,78.2,
DMA,2,2021,98.567,78.2,
DMA,3,2021,98.567,78.2,
DMA,4,2021,98.567,78.2,
DMA,5,2021,98.567,78.2,
DMA,6,2021,98.567,78.2,
DMA,7,2021,98.567,78.2,
DMA,8,2021,98.567,78.2,
DMA,9,2021,98.567,78.2,
DMA,10,2021,98.567,78.2,
DMA,11,2021,98.567,78.2,
DMA,12,2021,98.567,78.2,
DOM,1,2020,,74.1,
DOM,2,2020,,74.1,
DOM,3,2020,222.873,74.1,0.2948
DOM,4,2020,222.873,74.1,0.2633
DOM,5,2020,222.873,74.1,0.1839
DOM,6,2020,222.873,74.1,0.2186
DOM,7,2020,222.873,74.1,0.3386
DOM,8,2020,222.873,74.1,0.2416
DOM,9,2020,222.873,74.1,0.1708
DOM,10,2020,222.873,74.1,0.1276
DOM,11,2020,222.873,74.1,0.13325
DOM,12,2020,222.873,74.1,0.163
DOM,1,2021,222.873,74.1,0.2433
DOM,2,2021,222.873,74.1,0.16715
DOM,3,2021,222.873,74.1,0.1319
DOM,4,2021,222.873,74.1,0.1454
DOM,5,2021,222.873,74.1,0.1636
DOM,6,2021,222.873,74.1,0.2309
DOM,7,2021,222.873,74.1,0.1419
DOM,8,2021,222.873,74.1,0.0704
DOM,9,2021,222.873,74.1,0.07425
DOM,10,2021,222.873,74.1,0.1476
DOM,11,2021,222.873,74.1,0.115
DOM,12,2021,222.873,74.1,0.0312
ECU,1,2020,,77,
ECU,2,2020,,77,
ECU,3,2020,66.939,77,
ECU,4,2020,66.939,77,
ECU,5,2020,66.939,77,
ECU,6,2020,66.939,77,
ECU,7,2020,66.939,77,
ECU,8,2020,66.939,77,
ECU,9,2020,66.939,77,0.304
ECU,10,2020,66.939,77,0.246
ECU,11,2020,66.939,77,0.216
ECU,12,2020,66.939,77,0.217
ECU,1,2021,66.939,77,0.284
ECU,2,2021,66.939,77,0.2915
ECU,3,2021,66.939,77,0.295
ECU,4,2021,66.939,77,0.3825
ECU,5,2021,66.939,77,0.308
ECU,6,2021,66.939,77,0.2655
ECU,7,2021,66.939,77,0.2675
ECU,8,2021,66.939,77,0.18
ECU,9,2021,66.939,77,0.11
ECU,10,2021,66.939,77,0.087
ECU,11,2021,66.939,77,0.115
ECU,12,2021,66.939,77,0.151
EGY,1,2020,,72,
EGY,2,2020,97.999,72,
EGY,3,2020,97.999,72,
EGY,4,2020,97.999,72,
EGY,5,2020,97.999,72,
EGY,6,2020,97.999,72,
EGY,7,2020,97.999,72,
EGY,8,2020,97.999,72,
EGY,9,2020,97.999,72,
EGY,10,2020,97.999,72,
EGY,11,2020,97.999,72,
EGY,12,2020,97.999,72,
EGY,1,2021,97.999,72,
EGY,2,2021,97.999,72,
EGY,3,2021,97.999,72,
EGY,4,2021,97.999,72,
EGY,5,2021,97.999,72,
EGY,6,2021,97.999,72,
EGY,7,2021,97.999,72,
EGY,8,2021,97.999,72,
EGY,9,2021,97.999,72,
EGY,10,2021,97.999,72,
EGY,11,2021,97.999,72,
EGY,12,2021,97.999,72,
SLV,1,2020,,73.3,
SLV,2,2020,,73.3,
SLV,3,2020,307.811,73.3,
SLV,4,2020,307.811,73.3,0.0125
SLV,5,2020,307.811,73.3,0.032
SLV,6,2020,307.811,73.3,0.0455
SLV,7,2020,307.811,73.3,0.122
SLV,8,2020,307.811,73.3,0.134
SLV,9,2020,307.811,73.3,0.04
SLV,10,2020,307.811,73.3,0.064
SLV,11,2020,307.811,73.3,0.07
SLV,12,2020,307.811,73.3,0.097
SLV,1,2021,307.811,73.3,0.123
SLV,2,2021,307.811,73.3,0.079
SLV,3,2021,307.811,73.3,0.059
SLV,4,2021,307.811,73.3,0.0645
SLV,5,2021,307.811,73.3,
SLV,6,2021,307.811,73.3,
SLV,7,2021,307.811,73.3,
SLV,8,2021,307.811,73.3,
SLV,9,2021,307.811,73.3,0.135
SLV,10,2021,307.811,73.3,0.124
SLV,11,2021,307.811,73.3,0.0685
SLV,12,2021,307.811,73.3,0.026
GNQ,1,2020,,58.7,
GNQ,2,2020,,58.7,
GNQ,3,2020,45.194,58.7,
GNQ,4,2020,45.194,58.7,
GNQ,5,2020,45.194,58.7,
GNQ,6,2020,45.194,58.7,
GNQ,7,2020,45.194,58.7,
GNQ,8,2020,45.194,58.7,
GNQ,9,2020,45.194,58.7,
GNQ,10,2020,45.194,58.7,
GNQ,11,2020,45.194,58.7,
GNQ,12,2020,45.194,58.7,
GNQ,1,2021,45.194,58.7,
GNQ,2,2021,45.194,58.7,
GNQ,3,2021,45.194,58.7,
GNQ,4,2021,45.194,58.7,
GNQ,5,2021,45.194,58.7,
GNQ,6,2021,45.194,58.7,
GNQ,7,2021,45.194,58.7,0.0085
GNQ,8,2021,45.194,58.7,0.0119
GNQ,9,2021,45.194,58.7,0.10575
GNQ,10,2021,45.194,58.7,0.0515
GNQ,11,2021,45.194,58.7,0.0141
GNQ,12,2021,45.194,58.7,0.0071
ERI,1,2020,,66.3,
ERI,2,2020,,66.3,
ERI,3,2020,44.304,66.3,
ERI,4,2020,44.304,66.3,
ERI,5,2020,44.304,66.3,
ERI,6,2020,44.304,66.3,
ERI,7,2020,44.304,66.3,
ERI,8,2020,44.304,66.3,
ERI,9,2020,44.304,66.3,
ERI,10,2020,44.304,66.3,
ERI,11,2020,44.304,66.3,
ERI,12,2020,44.304,66.3,
ERI,1,2021,44.304,66.3,
ERI,2,2021,44.304,66.3,
ERI,3,2021,44.304,66.3,
ERI,4,2021,44.304,66.3,
ERI,5,2021,44.304,66.3,
ERI,6,2021,44.304,66.3,
ERI,7,2021,44.304,66.3,
ERI,8,2021,44.304,66.3,
ERI,9,2021,44.304,66.3,
ERI,10,2021,44.304,66.3,
ERI,11,2021,44.304,66.3,
ERI,12,2021,44.304,66.3,
EST,1,2020,31.033,78.8,
EST,2,2020,31.033,78.8,
EST,3,2020,31.033,78.8,0.047
EST,4,2020,31.033,78.8,0.02085
EST,5,2020,31.033,78.8,0.0052
EST,6,2020,31.033,78.8,0.0039
EST,7,2020,31.033,78.8,0.0037
EST,8,2020,31.033,78.8,0.0103
EST,9,2020,31.033,78.8,0.01085
EST,10,2020,31.033,78.8,0.0167
EST,11,2020,31.033,78.8,0.04545
EST,12,2020,31.033,78.8,0.091
EST,1,2021,31.033,78.8,0.1118
EST,2,2021,31.033,78.8,0.1197
EST,3,2021,31.033,78.8,0.194
EST,4,2021,31.033,78.8,0.1065
EST,5,2021,31.033,78.8,0.0623
EST,6,2021,31.033,78.8,0.01385
EST,7,2021,31.033,78.8,0.0159
EST,8,2021,31.033,78.8,0.0597
EST,9,2021,31.033,78.8,0.0766
EST,10,2021,31.033,78.8,0.1529
EST,11,2021,31.033,78.8,0.144
EST,12,2021,31.033,78.8,0.0907
SWZ,1,2020,,60.2,
SWZ,2,2020,,60.2,
SWZ,3,2020,79.492,60.2,
SWZ,4,2020,79.492,60.2,
SWZ,5,2020,79.492,60.2,
SWZ,6,2020,79.492,60.2,
SWZ,7,2020,79.492,60.2,
SWZ,8,2020,79.492,60.2,
SWZ,9,2020,79.492,60.2,
SWZ,10,2020,79.492,60.2,
SWZ,11,2020,79.492,60.2,
SWZ,12,2020,79.492,60.2,
SWZ,1,2021,79.492,60.2,
SWZ,2,2021,79.492,60.2,
SWZ,3,2021,79.492,60.2,
SWZ,4,2021,79.492,60.2,
SWZ,5,2021,79.492,60.2,
SWZ,6,2021,79.492,60.2,
SWZ,7,2021,79.492,60.2,
SWZ,8,2021,79.492,60.2,
SWZ,9,2021,79.492,60.2,
SWZ,10,2021,79.492,60.2,
SWZ,11,2021,79.492,60.2,
SWZ,12,2021,79.492,60.2,
ETH,1,2020,,66.6,
ETH,2,2020,,66.6,
ETH,3,2020,104.957,66.6,0.021
ETH,4,2020,104.957,66.6,0.01255
ETH,5,2020,104.957,66.6,0.0057
ETH,6,2020,104.957,66.6,0.03245
ETH,7,2020,104.957,66.6,0.0584
ETH,8,2020,104.957,66.6,0.0718
ETH,9,2020,104.957,66.6,0.06615
ETH,10,2020,104.957,66.6,0.1066
ETH,11,2020,104.957,66.6,0.0857
ETH,12,2020,104.957,66.6,0.088
ETH,1,2021,104.957,66.6,0.0796
ETH,2,2021,104.957,66.6,0.11655
ETH,3,2021,104.957,66.6,0.2014
ETH,4,2021,104.957,66.6,0.23455
ETH,5,2021,104.957,66.6,0.1095
ETH,6,2021,104.957,66.6,0.0333
ETH,7,2021,104.957,66.6,0.018
ETH,8,2021,104.957,66.6,0.1205
ETH,9,2021,104.957,66.6,0.16715
ETH,10,2021,104.957,66.6,0.095
ETH,11,2021,104.957,66.6,0.04045
ETH,12,2021,104.957,66.6,0.0353
FJI,1,2020,49.562,67.4,
FJI,2,2020,49.562,67.4,
FJI,3,2020,49.562,67.4,
FJI,4,2020,49.562,67.4,
FJI,5,2020,49.562,67.4,
FJI,6,2020,49.562,67.4,
FJI,7,2020,49.562,67.4,
FJI,8,2020,49.562,67.4,
FJI,9,2020,49.562,67.4,
FJI,10,2020,49.562,67.4,
FJI,11,2020,49.562,67.4,
FJI,12,2020,49.562,67.4,
FJI,1,2021,49.562,67.4,
FJI,2,2021,49.562,67.4,
FJI,3,2021,49.562,67.4,
FJI,4,2021,49.562,67.4,
FJI,5,2021,49.562,67.4,
FJI,6,2021,49.562,67.4,
FJI,7,2021,49.562,67.4,
FJI,8,2021,49.562,67.4,
FJI,9,2021,49.562,67.4,
FJI,10,2021,49.562,67.4,
FJI,11,2021,49.562,67.4,
FJI,12,2021,49.562,67.4,
FIN,1,2020,18.136,81.9,
FIN,2,2020,18.136,81.9,
FIN,3,2020,18.136,81.9,0.0715
FIN,4,2020,18.136,81.9,0.0545
FIN,5,2020,18.136,81.9,0.017
FIN,6,2020,18.136,81.9,0.004
FIN,7,2020,18.136,81.9,0.002
FIN,8,2020,18.136,81.9,0.002
FIN,9,2020,18.136,81.9,0.004
FIN,10,2020,18.136,81.9,0.013
FIN,11,2020,18.136,81.9,0.0185
FIN,12,2020,18.136,81.9,0.022
FIN,1,2021,18.136,81.9,0.025
FIN,2,2021,18.136,81.9,0.024
FIN,3,2021,18.136,81.9,0.031
FIN,4,2021,18.136,81.9,0.0175
FIN,5,2021,18.136,81.9,0.011
FIN,6,2021,18.136,81.9,0.006
FIN,7,2021,18.136,81.9,0.021
FIN,8,2021,18.136,81.9,0.033
FIN,9,2021,18.136,81.9,0.0265
FIN,10,2021,18.136,81.9,0.049
FIN,11,2021,18.136,81.9,0.06
