iso3,year,month,observed
BRB,2018,7,286.700619744133
BRB,2018,8,260.754862301225
BRB,2018,9,243.890119963335
BRB,2018,10,310.05180144275
BRB,2018,11,247.781983579771
BRB,2018,12,242.592832091189
BRB,2019,1,310.634220125173
BRB,2019,2,288.192964678867
BRB,2019,3,243.310453786257
BRB,2019,4,297.64191434047
BRB,2019,5,343.70554394078
BRB,2019,6,245.672691201658
BRB,2019,7,289.374083386568
BRB,2019,8,253.940522155559
BRB,2019,9,296.460795632769
BRB,2019,10,259.846115694061
BRB,2019,11,314.177576248274
BRB,2019,12,277.562896309565
BRB,2020,1,301.18527046357
BRB,2020,2,264.570590524862
BRB,2020,3,288.192964678867
BRB,2020,4,216.144723509151
BRB,2020,5,289.374083386568
BRB,2020,6,281.106252432666
BRB,2020,7,270.476184063363
BRB,2020,8,275.200658894164
BRB,2020,9,220.869198339952
BRB,2020,10,265.751709232562
BRB,2020,11,246.853809909358
BRB,2020,12,284.649608555767
BRB,2021,1,204.333536432148
BRB,2021,2,262.208353109461
BRB,2021,3,380.320223879489
BRB,2021,4,223.231435755352
BRB,2021,5,261.027234401761
BRB,2021,6,290.555202094268
BRB,2021,7,168.89997520114
BRB,2021,8,292.917439509669
BRB,2021,9,278.744015017265
BRN,2015,1,143.905030200388
BRN,2015,2,116.323232745314
BRN,2015,3,167.889201900453
BRN,2015,4,145.104238785391
BRN,2015,5,164.291576145443
BRN,2015,6,149.901073125404
BRN,2015,7,160.693950390433
BRN,2015,8,157.096324635423
BRN,2015,9,176.283661995475
BRN,2015,10,170.287619070459
BRN,2015,11,137.908987275372
BRN,2015,12,165.490784730446
BRN,2016,1,178.268803203431
BRN,2016,2,140.928716045956
BRN,2016,3,155.382943332721
BRN,2016,4,150.564867570466
BRN,2016,5,154.178424392157
BRN,2016,6,152.973905451593
BRN,2016,7,133.701602402574
BRN,2016,8,198.745625193015
BRN,2016,9,166.223613797794
BRN,2016,10,199.950144133578
BRN,2016,11,155.382943332721
BRN,2016,12,179.473322143995
BRN,2017,1,188.491930795991
BRN,2017,2,159.306083446934
BRN,2017,3,179.979391985849
BRN,2017,4,153.225698582547
BRN,2017,5,165.386468311321
BRN,2017,6,127.688082152123
BRN,2017,7,210.381316307783
BRN,2017,8,201.868777497642
BRN,2017,9,175.11508409434
BRN,2017,10,183.627622904481
BRN,2017,11,169.034699229953
BRN,2017,12,148.361390691038
BRN,2018,1,224.517906133995
BRN,2018,2,173.734094032258
BRN,2018,3,189.771087327543
BRN,2018,4,212.490161162531
BRN,2018,5,183.089006787841
BRN,2018,6,132.305194686104
BRN,2018,7,165.715597384615
BRN,2018,8,185.761839003722
BRN,2018,9,165.715597384615
BRN,2018,10,213.826577270471
BRN,2018,11,130.968778578164
BRN,2018,12,176.406926248139
BRN,2019,1,178.061207888446
BRN,2019,2,190.779865594764
BRN,2019,3,178.061207888446
BRN,2019,4,199.682925989186
BRN,2019,5,188.2361340535
BRN,2019,6,166.61441595276
BRN,2019,7,193.323597136027
BRN,2019,8,172.973744805919
BRN,2019,9,216.217181007399
BRN,2019,10,167.886281723392
BRN,2019,11,172.973744805919
BRN,2019,12,209.85785215424
BRN,2020,1,232.751436025612
BRN,2020,2,192.051731365396
BRN,2020,3,192.051731365396
BRN,2020,4,175.517476347183
BRN,2020,5,172.973744805919
BRN,2020,6,231.47957025498
BRN,2020,7,178.061207888446
BRN,2020,8,188.2361340535
BRN,2020,9,155.167624017075
BRN,2020,10,169.158147494024
BRN,2020,11,162.798818640865
BRN,2020,12,178.061207888446
CPV,2015,1,273
CPV,2015,2,235
CPV,2015,3,275
CPV,2015,4,194
CPV,2015,5,191
CPV,2015,6,189
CPV,2015,7,233
CPV,2015,8,253
CPV,2015,9,234
CPV,2015,10,241
CPV,2015,11,223
CPV,2015,12,220
CPV,2016,1,231
CPV,2016,2,196
CPV,2016,3,212
CPV,2016,4,218
CPV,2016,5,195
CPV,2016,6,183
CPV,2016,7,195
CPV,2016,8,250
CPV,2016,9,222
CPV,2016,10,248
CPV,2016,11,197
CPV,2016,12,244
CPV,2017,1,243
CPV,2017,2,194
CPV,2017,3,241
CPV,2017,4,187
CPV,2017,5,202
CPV,2017,6,170
CPV,2017,7,210
CPV,2017,8,235
CPV,2017,9,218
CPV,2017,10,202
CPV,2017,11,187
CPV,2017,12,208
CPV,2018,1,262
CPV,2018,2,278
CPV,2018,3,276
CPV,2018,4,242
CPV,2018,5,215
CPV,2018,6,229
CPV,2018,7,210
CPV,2018,8,242
CPV,2018,9,219
CPV,2018,10,193
CPV,2018,11,231
CPV,2018,12,239
CPV,2019,1,228
CPV,2019,2,190
CPV,2019,3,245
CPV,2019,4,201
CPV,2019,5,208
CPV,2019,6,214
CPV,2019,7,232
CPV,2019,8,238
CPV,2019,9,242
CPV,2019,10,263
CPV,2019,11,256
CPV,2019,12,254
CPV,2020,1,250
CPV,2020,2,226
CPV,2020,3,212
CPV,2020,4,221
CPV,2020,5,206
CPV,2020,6,245
CPV,2020,7,227
CPV,2020,8,259
CPV,2020,9,283
CPV,2020,10,293
CPV,2020,11,264
CPV,2020,12,273
CRI,2015,1,1926
CRI,2015,2,1544
CRI,2015,3,1764
CRI,2015,4,1669
CRI,2015,5,1711
CRI,2015,6,1680
CRI,2015,7,1694
CRI,2015,8,1760
CRI,2015,9,1660
CRI,2015,10,1762
CRI,2015,11,1791
CRI,2015,12,2077
CRI,2016,1,1977
CRI,2016,2,1718
CRI,2016,3,1818
CRI,2016,4,1813
CRI,2016,5,1851
CRI,2016,6,1773
CRI,2016,7,1882
CRI,2016,8,1866
CRI,2016,9,1702
CRI,2016,10,1921
CRI,2016,11,2021
CRI,2016,12,2259
CRI,2017,1,2147
CRI,2017,2,1639
CRI,2017,3,1884
CRI,2017,4,1827
CRI,2017,5,1868
CRI,2017,6,1817
CRI,2017,7,1961
CRI,2017,8,1965
CRI,2017,9,1980
CRI,2017,10,2041
CRI,2017,11,2037
CRI,2017,12,2080
CRI,2018,1,1973
CRI,2018,2,1774
CRI,2018,3,1956
CRI,2018,4,1870
CRI,2018,5,2061
CRI,2018,6,2013
CRI,2018,7,1938
CRI,2018,8,2016
CRI,2018,9,2027
CRI,2018,10,1971
CRI,2018,11,1942
CRI,2018,12,2221
CRI,2019,1,2090
CRI,2019,2,1754
CRI,2019,3,1947
CRI,2019,4,1991
CRI,2019,5,2042
CRI,2019,6,2275
CRI,2019,7,2036
CRI,2019,8,2006
CRI,2019,9,1996
CRI,2019,10,2074
CRI,2019,11,1983
CRI,2019,12,2098
CRI,2020,1,2160
CRI,2020,2,1914
CRI,2020,3,2003
CRI,2020,4,1881
CRI,2020,5,1862
CRI,2020,6,1857
CRI,2020,7,2059
CRI,2020,8,2273
CRI,2020,9,2536
CRI,2020,10,2467
CRI,2020,11,2300
CRI,2020,12,2897
CRI,2021,1,2676
CRI,2021,2,2076
CRI,2021,3,2274
CRI,2021,4,2314
CRI,2021,5,3022
CRI,2021,6,2636
CRI,2021,7,2486
CRI,2021,8,2742
CRI,2021,9,3169
CRI,2021,10,2958
CRI,2021,11,2360
CRI,2021,12,2368
CUB,2015,1,8543
CUB,2015,2,8692
CUB,2015,3,7986
CUB,2015,4,8019
CUB,2015,5,7953
CUB,2015,6,7821
CUB,2015,7,8631
CUB,2015,8,8312
CUB,2015,9,7946
CUB,2015,10,8717
CUB,2015,11,8277
CUB,2015,12,8794
CUB,2016,1,9045
CUB,2016,2,8574
CUB,2016,3,8596
CUB,2016,4,7648
CUB,2016,5,7962
CUB,2016,6,7790
CUB,2016,7,8473
CUB,2016,8,8390
CUB,2016,9,7985
CUB,2016,10,8220
CUB,2016,11,8644
CUB,2016,12,8061
CUB,2017,1,9009
CUB,2017,2,7825
CUB,2017,3,8362
CUB,2017,4,8164
CUB,2017,5,8321
CUB,2017,6,8723
CUB,2017,7,10302
CUB,2017,8,9748
CUB,2017,9,8771
CUB,2017,10,8919
CUB,2017,11,8956
CUB,2017,12,9849
CUB,2018,1,10745
CUB,2018,2,8762
CUB,2018,3,9387
CUB,2018,4,8357
CUB,2018,5,8503
CUB,2018,6,8874
CUB,2018,7,9278
CUB,2018,8,8454
CUB,2018,9,7849
CUB,2018,10,8281
CUB,2018,11,8369
CUB,2018,12,9337
CUB,2019,1,9249
CUB,2019,2,8502
CUB,2019,3,8806
CUB,2019,4,8560
CUB,2019,5,9091
CUB,2019,6,9506
CUB,2019,7,9505
CUB,2019,8,9419
CUB,2019,9,9009
CUB,2019,10,9059
CUB,2019,11,8899
CUB,2019,12,9484
CUB,2020,1,9919
CUB,2020,2,9133
CUB,2020,3,10022
CUB,2020,4,9330
CUB,2020,5,8542
CUB,2020,6,8720
CUB,2020,7,9290
CUB,2020,8,9404
CUB,2020,9,8348
CUB,2020,10,9081
CUB,2020,11,9460
CUB,2020,12,11190
DOM,2015,1,6013.79681117306
DOM,2015,2,5311.05728828372
DOM,2015,3,6035.29237304968
DOM,2015,4,5671.52132590696
DOM,2015,5,5392.07902151096
DOM,2015,6,5370.58345963435
DOM,2015,7,5650.02576403034
DOM,2015,8,5588.84608791998
DOM,2015,9,5621.91618311477
DOM,2015,10,6245.28747753661
DOM,2015,11,5959.23115410166
DOM,2015,12,6237.01995373792
DOM,2016,1,6158.93735604797
DOM,2016,2,5806.49228654849
DOM,2016,3,6063.9864012513
DOM,2016,4,5632.68375912409
DOM,2016,5,5734.07206678832
DOM,2016,6,6054.33037194995
DOM,2016,7,5928.80199103233
DOM,2016,8,5769.47750755996
DOM,2016,9,5521.6394221585
DOM,2016,10,5919.14596173097
DOM,2016,11,6141.23463566215
DOM,2016,12,6263.54434014599
DOM,2017,1,6872.18877104837
DOM,2017,2,5794.78339208517
DOM,2017,3,6167.73140788012
DOM,2017,4,5675.44002703078
DOM,2017,5,6046.73049608887
DOM,2017,6,5663.83719987272
DOM,2017,7,5879.31827566536
DOM,2017,8,5731.79661608424
DOM,2017,9,5580.95986302939
DOM,2017,10,6069.936150405
DOM,2017,11,5920.75694408702
DOM,2017,12,6219.11535672298
DOM,2018,1,6191.35975484729
DOM,2018,2,6109.78268423717
DOM,2018,3,7012.22902786163
DOM,2018,4,6031.60465823581
DOM,2018,5,5805.5681917536
DOM,2018,6,5649.21213975087
DOM,2018,7,5994.2151675395
DOM,2018,8,5739.28682188288
DOM,2018,9,5630.51739440271
DOM,2018,10,5934.73188688629
DOM,2018,11,5990.81612293075
DOM,2018,12,6084.28984967151
DOM,2019,1,6252.88452248543
DOM,2019,2,5680.86441806933
DOM,2019,3,6146.34782682054
DOM,2019,4,5646.44487023914
DOM,2019,5,5952.94274853659
DOM,2019,6,5905.41099200918
DOM,2019,7,6402.03589641628
DOM,2019,8,6036.53307898135
DOM,2019,9,6297.13822683854
DOM,2019,10,6279.10893987987
DOM,2019,11,5951.30372244944
DOM,2019,12,6305.3333572743
DOM,2020,1,6846.21196603451
DOM,2020,2,6059.47944420148
DOM,2020,3,5785.76208764707
DOM,2020,4,5010.50274842411
DOM,2020,5,5095.73210495602
DOM,2020,6,6325.00167032013
DOM,2020,7,8160.71088793053
DOM,2020,8,7477.23700958809
DOM,2020,9,5848.04507895885
DOM,2020,10,5838.21092243594
DOM,2020,11,5929.99638331646
DOM,2020,12,6790.48507907134
DOM,2021,1,7716.5348183123
DOM,2021,2,5962.7769050595
DOM,2021,3,6405.31394859058
DOM,2021,4,6043.08918332996
DOM,2021,5,7113.37321824031
DOM,2021,6,7896.82768789904
DOM,2021,7,6769.17773993836
DOM,2021,8,6175.85029638928
DOM,2021,9,6044.72820941711
DOM,2021,10,6911.7730095206
DZA,2018,1,18394.9965697556
DZA,2018,2,17273.972469119
DZA,2018,3,17070.1702876233
DZA,2018,4,15898.1395904077
DZA,2018,5,15872.6923433233
DZA,2018,6,15261.173696426
DZA,2018,7,16484.0988878105
DZA,2018,8,16229.4022121458
DZA,2018,9,15133.8253585937
DZA,2018,10,16509.658237305
DZA,2018,11,16713.4604188007
DZA,2018,12,17732.5834286894
DZA,2019,1,19925.8975467744
DZA,2019,2,17177.5094761654
DZA,2019,3,17217.8462084178
DZA,2019,4,16207.411065495
DZA,2019,5,16207.411065495
DZA,2019,6,16005.3912647976
DZA,2019,7,16530.7772023852
DZA,2019,8,16773.2457818135
DZA,2019,9,15722.4739066383
DZA,2019,10,16571.225981116
DZA,2019,11,16854.1433392753
DZA,2019,12,18107.0470616264
DZA,2020,1,19266.3919744476
DZA,2020,2,17714.5482475148
DZA,2020,3,17795.2217120196
DZA,2020,4,16829.3810675314
DZA,2020,5,16619.8541527759
DZA,2020,6,20280.4126046817
DZA,2020,7,36045.3521266635
DZA,2020,8,26233.4420062659
DZA,2020,9,19096.0813271597
DZA,2020,10,20913.4752080875
DZA,2020,11,29244.130882994
DZA,2020,12,23974.5850001312
EGY,2015,1,59713
EGY,2015,2,47678
EGY,2015,3,46524
EGY,2015,4,41648
EGY,2015,5,42771
EGY,2015,6,40798
EGY,2015,7,46374
EGY,2015,8,65363
EGY,2015,9,44519
EGY,2015,10,42403
EGY,2015,11,43253
EGY,2015,12,52835
EGY,2016,1,58640
EGY,2016,2,49103
EGY,2016,3,44270
EGY,2016,4,41935
EGY,2016,5,43144
EGY,2016,6,44891
EGY,2016,7,45934
EGY,2016,8,44924
EGY,2016,9,41001
EGY,2016,10,42853
EGY,2016,11,44610
EGY,2016,12,54843
EGY,2017,1,58898
EGY,2017,2,47982
EGY,2017,3,45686
EGY,2017,4,41655
EGY,2017,5,42754
EGY,2017,6,40513
EGY,2017,7,49581
EGY,2017,8,45737
EGY,2017,9,40863
EGY,2017,10,42394
EGY,2017,11,42684
EGY,2017,12,48461
EGY,2018,1,54283
EGY,2018,2,46845
EGY,2018,3,47022
EGY,2018,4,43399
EGY,2018,5,44473
EGY,2018,6,44510
EGY,2018,7,46202
EGY,2018,8,46458
EGY,2018,9,43907
EGY,2018,10,44052
EGY,2018,11,44667
EGY,2018,12,53942
EGY,2019,1,61321
EGY,2019,2,49423
EGY,2019,3,47757
EGY,2019,4,43303
EGY,2019,5,44851
EGY,2019,6,45468
EGY,2019,7,47420
EGY,2019,8,45607
EGY,2019,9,42635
EGY,2019,10,42838
EGY,2019,11,44263
EGY,2019,12,55694
EGY,2020,1,56964
EGY,2020,2,49835
EGY,2020,3,49131
EGY,2020,4,42078
EGY,2020,5,56747
EGY,2020,6,79078
EGY,2020,7,61079
EGY,2020,8,56515
EGY,2020,9,49351
EGY,2020,10,45897
EGY,2020,11,50681
EGY,2020,12,68844
EGY,2021,1,69452
EGY,2021,2,54184
EGY,2021,3,60592
EGY,2021,4,67163
EGY,2021,5,73447
EGY,2021,6,54580
EGY,2021,7,54861
EGY,2021,8,56235
EGY,2021,9,56573
EGY,2021,10,65093
EGY,2021,11,60180
EGY,2021,12,59726
GEO,2015,1,5107.75767892042
GEO,2015,2,4663.41067209849
GEO,2015,3,5275.22514380306
GEO,2015,4,4828.64523744936
GEO,2015,5,4767.24050032573
GEO,2015,6,4116.35028681521
GEO,2015,7,4200.08401925653
GEO,2015,8,4282.70130193196
GEO,2015,9,3845.05299370534
GEO,2015,10,4300.56449818611
GEO,2015,11,4597.54013591132
GEO,2015,12,4856.55648159647
GEO,2016,1,5464.60153367552
GEO,2016,2,5083.71499791298
GEO,2016,3,4943.6831832944
GEO,2016,4,4559.43588398101
GEO,2016,5,4687.14489891316
GEO,2016,6,4215.51774727778
GEO,2016,7,3933.21360900672
GEO,2016,8,4727.47406152331
GEO,2016,9,4120.29611333714
GEO,2016,10,4545.99282977763
GEO,2016,11,4624.41064596403
GEO,2016,12,5970.95657533631
GEO,2017,1,6014.44301695998
GEO,2017,2,4645.27407725921
GEO,2017,3,4907.40748970808
GEO,2017,4,4649.77422167893
GEO,2017,5,4334.76411229831
GEO,2017,6,4123.25732457133
GEO,2017,7,4054.63012217055
GEO,2017,8,3974.75255872046
GEO,2017,9,3643.99194387081
GEO,2017,10,4349.38958166241
GEO,2017,11,4423.64196458785
GEO,2017,12,4680.15019651207
GEO,2018,1,4882.08736940934
GEO,2018,2,4324.00489130771
GEO,2018,3,4785.67068111942
GEO,2018,4,4510.03238400825
GEO,2018,5,4395.46667204024
GEO,2018,6,4192.42446964148
GEO,2018,7,4317.19900742843
GEO,2018,8,3962.15873172556
GEO,2018,9,3658.16258511736
GEO,2018,10,4219.64800515863
GEO,2018,11,4635.94123577509
GEO,2018,12,4890.02756726851
GEO,2019,1,5686.91812574037
GEO,2019,2,4424.17524343599
GEO,2019,3,4770.7432627641
GEO,2019,4,4652.9330119694
GEO,2019,5,4636.91996817206
GEO,2019,6,4240.02523976661
GEO,2019,7,3967.80349521186
GEO,2019,8,3973.52243942519
GEO,2019,9,3678.4249180171
GEO,2019,10,4118.7836224439
GEO,2019,11,4530.54760580403
GEO,2019,12,4687.24667724941
GEO,2020,1,5295.74234154825
GEO,2020,2,4730.71065327075
GEO,2020,3,4576.29915951071
GEO,2020,4,4167.96654267858
GEO,2020,5,4415.02493269466
GEO,2020,6,4029.56809271587
GEO,2020,7,4238.88145092394
GEO,2020,8,3844.27430020382
GEO,2020,9,3773.35939195846
GEO,2020,10,4672.37742229473
GEO,2020,11,6781.5240481727
GEO,2020,12,7277.92840589018
GEO,2021,1,5872.21191825243
GEO,2021,2,4451.62617566
GEO,2021,3,4938.88022263615
GEO,2021,4,4769.59947392143
GEO,2021,5,5212.24575603356
GEO,2021,6,4712.41003178808
GEO,2021,7,4807.34450572944
GEO,2021,8,6836.42591262072
GEO,2021,9,6072.37496571915
GEO,2021,10,6416.65540736192
GEO,2021,11,7506.68617442358
GEO,2021,12,6923.35386466341
IRL,2015,1,2967
IRL,2015,2,2756
IRL,2015,3,2875
IRL,2015,4,2478
IRL,2015,5,2539
IRL,2015,6,2241
IRL,2015,7,2160
IRL,2015,8,2286
IRL,2015,9,2333
IRL,2015,10,2527
IRL,2015,11,2314
IRL,2015,12,2651
IRL,2016,1,3110
IRL,2016,2,2688
IRL,2016,3,2846
IRL,2016,4,2533
IRL,2016,5,2489
IRL,2016,6,2266
IRL,2016,7,2301
IRL,2016,8,2182
IRL,2016,9,2333
IRL,2016,10,2397
IRL,2016,11,2512
IRL,2016,12,3010
IRL,2017,1,3425
IRL,2017,2,2532
IRL,2017,3,2604
IRL,2017,4,2414
IRL,2017,5,2376
IRL,2017,6,2230
IRL,2017,7,2217
IRL,2017,8,2305
IRL,2017,9,2319
IRL,2017,10,2556
IRL,2017,11,2481
IRL,2017,12,2959
IRL,2018,1,3488
IRL,2018,2,2850
IRL,2018,3,2994
IRL,2018,4,2596
IRL,2018,5,2385
IRL,2018,6,2291
IRL,2018,7,2334
IRL,2018,8,2244
IRL,2018,9,2295
IRL,2018,10,2483
IRL,2018,11,2527
IRL,2018,12,2653
IRL,2019,1,3035
IRL,2019,2,2615
IRL,2019,3,2685
IRL,2019,4,2504
IRL,2019,5,2652
IRL,2019,6,2385
IRL,2019,7,2326
IRL,2019,8,2307
IRL,2019,9,2386
IRL,2019,10,2627
IRL,2019,11,2696
IRL,2019,12,3052
IRL,2020,1,2969
IRL,2020,2,2650
IRL,2020,3,2898
IRL,2020,4,3502
IRL,2020,5,2681
IRL,2020,6,2225
IRL,2020,7,2285
IRL,2020,8,2360
IRL,2020,9,2381
IRL,2020,10,2723
IRL,2020,11,2548
IRL,2020,12,2759
IRL,2021,1,3973
IRL,2021,2,3178
IRL,2021,3,2665
IRL,2021,4,2534
IRL,2021,5,2658
IRL,2021,6,2340
IRL,2021,7,2600
IRL,2021,8,2586
IRL,2021,9,2678
IRL,2021,10,2948
IRL,2021,11,3039
IRL,2021,12,3155
IRQ,2018,1,15574.6902295962
IRQ,2018,2,12197.3684848356
IRQ,2018,3,12142.5938837536
IRQ,2018,4,12473.9134220055
IRQ,2018,5,12679.6521675328
IRQ,2018,6,12175.9930307548
IRQ,2018,7,12960.2050023428
IRQ,2018,8,12505.9766031266
IRQ,2018,9,12162.6333719543
IRQ,2018,10,12671.6363722525
IRQ,2018,11,13745.7529398109
IRQ,2018,12,15525.2594920344
IRQ,2019,1,16371.8812407605
IRQ,2019,2,12846.3060988558
IRQ,2019,3,13421.6927483846
IRQ,2019,4,12526.6468491175
IRQ,2019,5,12404.1108033845
IRQ,2019,6,11919.2942746149
IRQ,2019,7,12051.1537151319
IRQ,2019,8,12384.1321002759
IRQ,2019,9,11864.6858194512
IRQ,2019,10,13415.0331806817
IRQ,2019,11,15267.724915623
IRQ,2019,12,15812.4775537186
IRQ,2020,1,14954.7252335876
IRQ,2020,2,13554.8841024422
IRQ,2020,3,12747.7444968531
IRQ,2020,4,11632.932863391
IRQ,2020,5,12531.9745032798
IRQ,2020,6,18779.980922122
IRQ,2020,7,24260.8051415923
IRQ,2020,8,22324.2028535948
IRQ,2020,9,20676.6258039022
IRQ,2020,10,18849.2404262319
IRQ,2020,11,17011.199740237
IRQ,2020,12,16326.5961803809
JAM,2015,1,1735
JAM,2015,2,1511
JAM,2015,3,1517
JAM,2015,4,1435
JAM,2015,5,1409
JAM,2015,6,1489
JAM,2015,7,1483
JAM,2015,8,1464
JAM,2015,9,1467
JAM,2015,10,1438
JAM,2015,11,1387
JAM,2015,12,1568
JAM,2016,1,1561
JAM,2016,2,1615
JAM,2016,3,1602
JAM,2016,4,1335
JAM,2016,5,1490
JAM,2016,6,1488
JAM,2016,7,1605
JAM,2016,8,1470
JAM,2016,9,1525
JAM,2016,10,1579
JAM,2016,11,1524
JAM,2016,12,1535
JAM,2017,1,1580
JAM,2017,2,1353
JAM,2017,3,1537
JAM,2017,4,1445
JAM,2017,5,1554
JAM,2017,6,1409
JAM,2017,7,1627
JAM,2017,8,1518
JAM,2017,9,1451
JAM,2017,10,1492
JAM,2017,11,1397
JAM,2017,12,1565
JAM,2018,1,1695
JAM,2018,2,1521
JAM,2018,3,1670
JAM,2018,4,1549
JAM,2018,5,1513
JAM,2018,6,1472
JAM,2018,7,1607
JAM,2018,8,1402
JAM,2018,9,1380
JAM,2018,10,1422
JAM,2018,11,1353
JAM,2018,12,1560
JAM,2019,1,1743
JAM,2019,2,1681
JAM,2019,3,1727
JAM,2019,4,1537
JAM,2019,5,1466
JAM,2019,6,1617
JAM,2019,7,1593
JAM,2019,8,1612
JAM,2019,9,1529
JAM,2019,10,1545
JAM,2019,11,1622
JAM,2019,12,1547
JAM,2020,1,1596
JAM,2020,2,1453
JAM,2020,3,1525
JAM,2020,4,1479
JAM,2020,5,1462
JAM,2020,6,1503
JAM,2020,7,1551
JAM,2020,8,1672
JAM,2020,9,1685
JAM,2020,10,1659
JAM,2020,11,1628
JAM,2020,12,1765
JAM,2021,1,1704
JAM,2021,2,1806
JAM,2021,3,2435
JAM,2021,4,1892
JAM,2021,5,1713
JAM,2021,6,1539
JAM,2021,7,1601
JAM,2021,8,2986
JAM,2021,9,3583
JAM,2021,10,2028
JAM,2021,11,1556
JOR,2015,1,2840
JOR,2015,2,2270
JOR,2015,3,2426
JOR,2015,4,2400
JOR,2015,5,2179
JOR,2015,6,1868
JOR,2015,7,2148
JOR,2015,8,2209
JOR,2015,9,2093
JOR,2015,10,2077
JOR,2015,11,2230
JOR,2015,12,2510
JOR,2017,1,2751
JOR,2017,2,2371
JOR,2017,3,2351
JOR,2017,4,2088
JOR,2017,5,2082
JOR,2017,6,2044
JOR,2017,7,2183
JOR,2017,8,2016
JOR,2017,9,1988
JOR,2017,10,2081
JOR,2017,11,2178
JOR,2017,12,2630
JOR,2018,1,2753
JOR,2018,2,2244
JOR,2018,3,2522
JOR,2018,4,2172
JOR,2018,5,2157
JOR,2018,6,1981
JOR,2018,7,2042
JOR,2018,8,2068
JOR,2018,9,1998
JOR,2018,10,2199
JOR,2018,11,2232
JOR,2018,12,2667
JOR,2019,1,2914
JOR,2019,2,2278
JOR,2019,3,2137
JOR,2019,4,1983
JOR,2019,5,2108
JOR,2019,6,2145
JOR,2019,7,2150
JOR,2019,8,2385
JOR,2019,9,2437
JOR,2019,10,2926
JOR,2019,11,2903
JOR,2019,12,2686
JOR,2020,1,3226
JOR,2020,2,2490
JOR,2020,3,2486
JOR,2020,4,2084
JOR,2020,5,2350
JOR,2020,6,2068
JOR,2020,7,2113
JOR,2020,8,2202
JOR,2020,9,2290
JOR,2020,10,3414
JOR,2020,11,4960
JOR,2020,12,3390
JPN,2015,1,134256
JPN,2015,2,110042
JPN,2015,3,113860
JPN,2015,4,104886
JPN,2015,5,102731
JPN,2015,6,94569
JPN,2015,7,99448
JPN,2015,8,101081
JPN,2015,9,98242
JPN,2015,10,107928
JPN,2015,11,106616
JPN,2015,12,116851
JPN,2016,1,124668
JPN,2016,2,114527
JPN,2016,3,116072
JPN,2016,4,105264
JPN,2016,5,103261
JPN,2016,6,95443
JPN,2016,7,99203
JPN,2016,8,103353
JPN,2016,9,100240
JPN,2016,10,109608
JPN,2016,11,113856
JPN,2016,12,122663
JPN,2017,1,134174
JPN,2017,2,116534
JPN,2017,3,120019
JPN,2017,4,108422
JPN,2017,5,106278
JPN,2017,6,97844
JPN,2017,7,102387
JPN,2017,8,103617
JPN,2017,9,100893
JPN,2017,10,110422
JPN,2017,11,115170
JPN,2017,12,124807
JPN,2018,1,137773
JPN,2018,2,122855
JPN,2018,3,120575
JPN,2018,4,108977
JPN,2018,5,106196
JPN,2018,6,98406
JPN,2018,7,106782
JPN,2018,8,105948
JPN,2018,9,104679
JPN,2018,10,112320
JPN,2018,11,114473
JPN,2018,12,123486
JPN,2019,1,140223
JPN,2019,2,117312
JPN,2019,3,118335
JPN,2019,4,112790
JPN,2019,5,110055
JPN,2019,6,102354
JPN,2019,7,106594
JPN,2019,8,111436
JPN,2019,9,107694
JPN,2019,10,114284
JPN,2019,11,119462
JPN,2019,12,127236
JPN,2020,1,132622
JPN,2020,2,117010
JPN,2020,3,119161
JPN,2020,4,113362
JPN,2020,5,108380
JPN,2020,6,100423
JPN,2020,7,104849
JPN,2020,8,111591
JPN,2020,9,107468
JPN,2020,10,118038
JPN,2020,11,118455
JPN,2020,12,133185
JPN,2021,1,140844
JPN,2021,2,118984
JPN,2021,3,123579
JPN,2021,4,118169
JPN,2021,5,118634
JPN,2021,6,108734
JPN,2021,7,112222
JPN,2021,8,117804
JPN,2021,9,115706
JPN,2021,10,120781
JPN,2021,11,122806
JPN,2021,12,134026
KAZ,2015,1,11759
KAZ,2015,2,9504
KAZ,2015,3,10587
KAZ,2015,4,12051
KAZ,2015,5,10282
KAZ,2015,6,11336
KAZ,2015,7,12977
KAZ,2015,8,10127
KAZ,2015,9,10880
KAZ,2015,10,10473
KAZ,2015,11,10442
KAZ,2015,12,10434
KAZ,2016,1,12128
KAZ,2016,2,11136
KAZ,2016,3,11180
KAZ,2016,4,10564
KAZ,2016,5,11086
KAZ,2016,6,11128
KAZ,2016,7,10471
KAZ,2016,8,11111
KAZ,2016,9,10846
KAZ,2016,10,10596
KAZ,2016,11,11153
KAZ,2016,12,11017
KAZ,2017,1,12867
KAZ,2017,2,10475
KAZ,2017,3,10980
KAZ,2017,4,9994
KAZ,2017,5,11339
KAZ,2017,6,11039
KAZ,2017,7,10628
KAZ,2017,8,10755
KAZ,2017,9,10282
KAZ,2017,10,11020
KAZ,2017,11,10439
KAZ,2017,12,10218
KAZ,2018,1,11786
KAZ,2018,2,10527
KAZ,2018,3,11519
KAZ,2018,4,10963
KAZ,2018,5,11634
KAZ,2018,6,10333
KAZ,2018,7,11289
KAZ,2018,8,9963
KAZ,2018,9,10089
KAZ,2018,10,11363
KAZ,2018,11,10780
KAZ,2018,12,10269
KAZ,2019,1,12402
KAZ,2019,2,10768
KAZ,2019,3,10582
KAZ,2019,4,11617
KAZ,2019,5,11183
KAZ,2019,6,10061
KAZ,2019,7,12420
KAZ,2019,8,10477
