iso3,year,age,sex,Nx
GAB,2001,25,Male,47915
GAB,2001,30,Female,39596
GAB,2001,30,Male,39913
GAB,2001,35,Female,32400
GAB,2001,35,Male,32194
GAB,2001,40,Female,26079
GAB,2001,40,Male,26145
GAB,2001,45,Female,22146
GAB,2001,45,Male,21871
GAB,2001,50,Female,19005
GAB,2001,50,Male,18623
GAB,2001,55,Female,17584
GAB,2001,55,Male,15562
GAB,2001,60,Female,16093
GAB,2001,60,Male,13407
GAB,2001,65,Female,14339
GAB,2001,65,Male,11083
GAB,2001,70,Female,11227
GAB,2001,70,Male,8089
GAB,2001,75,Female,7043
GAB,2001,75,Male,4861
GAB,2001,80,Female,3516
GAB,2001,80,Male,2338
GAB,2001,85,Female,1289
GAB,2001,85,Male,886
GAB,2002,0,Female,93352
GAB,2002,0,Male,95175
GAB,2002,5,Female,86419
GAB,2002,5,Male,87843
GAB,2002,10,Female,77934
GAB,2002,10,Male,79254
GAB,2002,15,Female,67953
GAB,2002,15,Male,69468
GAB,2002,20,Female,57799
GAB,2002,20,Male,59535
GAB,2002,25,Female,48448
GAB,2002,25,Male,50068
GAB,2002,30,Female,40949
GAB,2002,30,Male,41655
GAB,2002,35,Female,33791
GAB,2002,35,Male,33681
GAB,2002,40,Female,27054
GAB,2002,40,Male,27043
GAB,2002,45,Female,22569
GAB,2002,45,Male,22366
GAB,2002,50,Female,19305
GAB,2002,50,Male,18923
GAB,2002,55,Female,17464
GAB,2002,55,Male,15792
GAB,2002,60,Female,16038
GAB,2002,60,Male,13357
GAB,2002,65,Female,14198
GAB,2002,65,Male,11065
GAB,2002,70,Female,11287
GAB,2002,70,Male,8124
GAB,2002,75,Female,7194
GAB,2002,75,Male,4916
GAB,2002,80,Female,3566
GAB,2002,80,Male,2351
GAB,2002,85,Female,1420
GAB,2002,85,Male,954
GAB,2003,0,Female,94661
GAB,2003,0,Male,96486
GAB,2003,5,Female,87470
GAB,2003,5,Male,88859
GAB,2003,10,Female,79709
GAB,2003,10,Male,80965
GAB,2003,15,Female,69949
GAB,2003,15,Male,71423
GAB,2003,20,Female,59937
GAB,2003,20,Male,61852
GAB,2003,25,Female,50388
GAB,2003,25,Male,52365
GAB,2003,30,Female,42353
GAB,2003,30,Male,43524
GAB,2003,35,Female,35259
GAB,2003,35,Male,35329
GAB,2003,40,Female,28168
GAB,2003,40,Male,28082
GAB,2003,45,Female,23068
GAB,2003,45,Male,22959
GAB,2003,50,Female,19702
GAB,2003,50,Male,19258
GAB,2003,55,Female,17380
GAB,2003,55,Male,16094
GAB,2003,60,Female,16033
GAB,2003,60,Male,13356
GAB,2003,65,Female,14077
GAB,2003,65,Male,11070
GAB,2003,70,Female,11346
GAB,2003,70,Male,8165
GAB,2003,75,Female,7346
GAB,2003,75,Male,4966
GAB,2003,80,Female,3584
GAB,2003,80,Male,2331
GAB,2003,85,Female,1469
GAB,2003,85,Male,963
GAB,2004,0,Female,96365
GAB,2004,0,Male,98263
GAB,2004,5,Female,88451
GAB,2004,5,Male,89864
GAB,2004,10,Female,81428
GAB,2004,10,Male,82676
GAB,2004,15,Female,71910
GAB,2004,15,Male,73343
GAB,2004,20,Female,62082
GAB,2004,20,Male,64130
GAB,2004,25,Female,52448
GAB,2004,25,Male,54794
GAB,2004,30,Female,43889
GAB,2004,30,Male,45579
GAB,2004,35,Female,36770
GAB,2004,35,Male,37124
GAB,2004,40,Female,29406
GAB,2004,40,Male,29305
GAB,2004,45,Female,23706
GAB,2004,45,Male,23685
GAB,2004,50,Female,20150
GAB,2004,50,Male,19664
GAB,2004,55,Female,17391
GAB,2004,55,Male,16442
GAB,2004,60,Female,16044
GAB,2004,60,Male,13441
GAB,2004,65,Female,14007
GAB,2004,65,Male,11104
GAB,2004,70,Female,11403
GAB,2004,70,Male,8223
GAB,2004,75,Female,7494
GAB,2004,75,Male,5010
GAB,2004,80,Female,3595
GAB,2004,80,Male,2290
GAB,2004,85,Female,1420
GAB,2004,85,Male,892
GAB,2005,0,Female,98578
GAB,2005,0,Male,100648
GAB,2005,5,Female,89512
GAB,2005,5,Male,91042
GAB,2005,10,Female,83008
GAB,2005,10,Male,84325
GAB,2005,15,Female,73866
GAB,2005,15,Male,75300
GAB,2005,20,Female,64224
GAB,2005,20,Male,66389
GAB,2005,25,Female,54593
GAB,2005,25,Male,57322
GAB,2005,30,Female,45609
GAB,2005,30,Male,47860
GAB,2005,35,Female,38309
GAB,2005,35,Male,39072
GAB,2005,40,Female,30753
GAB,2005,40,Male,30743
GAB,2005,45,Female,24519
GAB,2005,45,Male,24564
GAB,2005,50,Female,20623
GAB,2005,50,Male,20168
GAB,2005,55,Female,17533
GAB,2005,55,Male,16823
GAB,2005,60,Female,16056
GAB,2005,60,Male,13633
GAB,2005,65,Female,14007
GAB,2005,65,Male,11175
GAB,2005,70,Female,11462
GAB,2005,70,Male,8303
GAB,2005,75,Female,7633
GAB,2005,75,Male,5053
GAB,2005,80,Female,3617
GAB,2005,80,Male,2239
GAB,2005,85,Female,1254
GAB,2005,85,Male,735
GAB,2006,0,Female,100764
GAB,2006,0,Male,102775
GAB,2006,5,Female,90577
GAB,2006,5,Male,92016
GAB,2006,10,Female,84189
GAB,2006,10,Male,85389
GAB,2006,15,Female,76358
GAB,2006,15,Male,77573
GAB,2006,20,Female,67172
GAB,2006,20,Male,69403
GAB,2006,25,Female,56949
GAB,2006,25,Male,60427
GAB,2006,30,Female,47457
GAB,2006,30,Male,50973
GAB,2006,35,Female,39818
GAB,2006,35,Male,41575
GAB,2006,40,Female,32060
GAB,2006,40,Male,32261
GAB,2006,45,Female,25297
GAB,2006,45,Male,25322
GAB,2006,50,Female,21004
GAB,2006,50,Male,20566
GAB,2006,55,Female,17678
GAB,2006,55,Male,17056
GAB,2006,60,Female,15920
GAB,2006,60,Male,13731
GAB,2006,65,Female,13885
GAB,2006,65,Male,11100
GAB,2006,70,Female,11359
GAB,2006,70,Male,8277
GAB,2006,75,Female,7708
GAB,2006,75,Male,5110
GAB,2006,80,Female,3783
GAB,2006,80,Male,2341
GAB,2006,85,Female,1434
GAB,2006,85,Male,837
GAB,2007,0,Female,103596
GAB,2007,0,Male,105645
GAB,2007,5,Female,91727
GAB,2007,5,Male,93157
GAB,2007,10,Female,85183
GAB,2007,10,Male,86343
GAB,2007,15,Female,78508
GAB,2007,15,Male,79588
GAB,2007,20,Female,70115
GAB,2007,20,Male,72260
GAB,2007,25,Female,59640
GAB,2007,25,Male,63658
GAB,2007,30,Female,49447
GAB,2007,30,Male,54193
GAB,2007,35,Female,41367
GAB,2007,35,Male,44410
GAB,2007,40,Female,33527
GAB,2007,40,Male,34214
GAB,2007,45,Female,26235
GAB,2007,45,Male,26226
GAB,2007,50,Female,21404
GAB,2007,50,Male,21053
GAB,2007,55,Female,17953
GAB,2007,55,Male,17333
GAB,2007,60,Female,15799
GAB,2007,60,Male,13933
GAB,2007,65,Female,13832
GAB,2007,65,Male,11052
GAB,2007,70,Female,11244
GAB,2007,70,Male,8262
GAB,2007,75,Female,7760
GAB,2007,75,Male,5142
GAB,2007,80,Female,3909
GAB,2007,80,Male,2403
GAB,2007,85,Female,1547
GAB,2007,85,Male,900
GAB,2008,0,Female,107042
GAB,2008,0,Male,109197
GAB,2008,5,Female,93064
GAB,2008,5,Male,94536
GAB,2008,10,Female,86215
GAB,2008,10,Male,87376
GAB,2008,15,Female,80277
GAB,2008,15,Male,81325
GAB,2008,20,Female,72976
GAB,2008,20,Male,74904
GAB,2008,25,Female,62735
GAB,2008,25,Male,67060
GAB,2008,30,Female,51613
GAB,2008,30,Male,57470
GAB,2008,35,Female,43013
GAB,2008,35,Male,47572
GAB,2008,40,Female,35155
GAB,2008,40,Male,36646
GAB,2008,45,Female,27350
GAB,2008,45,Male,27335
GAB,2008,50,Female,21876
GAB,2008,50,Male,21651
GAB,2008,55,Female,18335
GAB,2008,55,Male,17671
GAB,2008,60,Female,15733
GAB,2008,60,Male,14222
GAB,2008,65,Female,13834
GAB,2008,65,Male,11061
GAB,2008,70,Female,11155
GAB,2008,70,Male,8270
GAB,2008,75,Female,7807
GAB,2008,75,Male,5164
GAB,2008,80,Female,3992
GAB,2008,80,Male,2419
GAB,2008,85,Female,1578
GAB,2008,85,Male,909
GAB,2009,0,Female,111069
GAB,2009,0,Male,113352
GAB,2009,5,Female,94751
GAB,2009,5,Male,96282
GAB,2009,10,Female,87416
GAB,2009,10,Male,88591
GAB,2009,15,Female,81747
GAB,2009,15,Male,82816
GAB,2009,20,Female,75723
GAB,2009,20,Male,77350
GAB,2009,25,Female,66172
GAB,2009,25,Male,70569
GAB,2009,30,Female,54058
GAB,2009,30,Male,60845
GAB,2009,35,Female,44857
GAB,2009,35,Male,51032
GAB,2009,40,Female,36924
GAB,2009,40,Male,39527
GAB,2009,45,Female,28657
GAB,2009,45,Male,28761
GAB,2009,50,Female,22494
GAB,2009,50,Male,22384
GAB,2009,55,Female,18784
GAB,2009,55,Male,18093
GAB,2009,60,Female,15786
GAB,2009,60,Male,14570
GAB,2009,65,Female,13875
GAB,2009,65,Male,11157
GAB,2009,70,Female,11126
GAB,2009,70,Male,8306
GAB,2009,75,Female,7858
GAB,2009,75,Male,5185
GAB,2009,80,Female,4035
GAB,2009,80,Male,2398
GAB,2009,85,Female,1523
GAB,2009,85,Male,852
GAB,2010,0,Female,115660
GAB,2010,0,Male,118065
GAB,2010,5,Female,96952
GAB,2010,5,Male,98534
GAB,2010,10,Female,88789
GAB,2010,10,Male,89967
GAB,2010,15,Female,83078
GAB,2010,15,Male,84157
GAB,2010,20,Female,78294
GAB,2010,20,Male,79593
GAB,2010,25,Female,69784
GAB,2010,25,Male,74020
GAB,2010,30,Female,56914
GAB,2010,30,Male,64399
GAB,2010,35,Female,46953
GAB,2010,35,Male,54715
GAB,2010,40,Female,38807
GAB,2010,40,Male,42799
GAB,2010,45,Female,30166
GAB,2010,45,Male,30629
GAB,2010,50,Female,23316
GAB,2010,50,Male,23277
GAB,2010,55,Female,19277
GAB,2010,55,Male,18602
GAB,2010,60,Female,15982
GAB,2010,60,Male,14959
GAB,2010,65,Female,13948
GAB,2010,65,Male,11356
GAB,2010,70,Female,11177
GAB,2010,70,Male,8374
GAB,2010,75,Female,7911
GAB,2010,75,Male,5207
GAB,2010,80,Female,4054
GAB,2010,80,Male,2347
GAB,2010,85,Female,1368
GAB,2010,85,Male,716
GAB,2011,0,Female,120568
GAB,2011,0,Male,123184
GAB,2011,5,Female,99415
GAB,2011,5,Male,101151
GAB,2011,10,Female,89820
GAB,2011,10,Male,91078
GAB,2011,15,Female,85485
GAB,2011,15,Male,86718
GAB,2011,20,Female,82310
GAB,2011,20,Male,83566
GAB,2011,25,Female,73591
GAB,2011,25,Male,77839
GAB,2011,30,Female,59869
GAB,2011,30,Male,67886
GAB,2011,35,Female,48861
GAB,2011,35,Male,57512
GAB,2011,40,Female,40366
GAB,2011,40,Male,45438
GAB,2011,45,Female,31567
GAB,2011,45,Male,32514
GAB,2011,50,Female,24180
GAB,2011,50,Male,24149
GAB,2011,55,Female,19691
GAB,2011,55,Male,19065
GAB,2011,60,Female,16170
GAB,2011,60,Male,15248
GAB,2011,65,Female,13891
GAB,2011,65,Male,11536
GAB,2011,70,Female,11165
GAB,2011,70,Male,8416
GAB,2011,75,Female,7934
GAB,2011,75,Male,5304
GAB,2011,80,Female,4221
GAB,2011,80,Male,2485
GAB,2011,85,Female,1595
GAB,2011,85,Male,841
GAB,2012,0,Female,125598
GAB,2012,0,Male,128385
GAB,2012,5,Female,102604
GAB,2012,5,Male,104483
GAB,2012,10,Female,90992
GAB,2012,10,Male,92314
GAB,2012,15,Female,87322
GAB,2012,15,Male,88626
GAB,2012,20,Female,86043
GAB,2012,20,Male,87337
GAB,2012,25,Female,78079
GAB,2012,25,Male,82096
GAB,2012,30,Female,63444
GAB,2012,30,Male,71853
GAB,2012,35,Female,50982
GAB,2012,35,Male,60567
GAB,2012,40,Female,42046
GAB,2012,40,Male,48312
GAB,2012,45,Female,33167
GAB,2012,45,Male,34814
GAB,2012,50,Female,25224
GAB,2012,50,Male,25147
GAB,2012,55,Female,20165
GAB,2012,55,Male,19634
GAB,2012,60,Female,16512
GAB,2012,60,Male,15594
GAB,2012,65,Female,13870
GAB,2012,65,Male,11806
GAB,2012,70,Female,11217
GAB,2012,70,Male,8469
GAB,2012,75,Female,7943
GAB,2012,75,Male,5389
GAB,2012,80,Female,4355
GAB,2012,80,Male,2588
GAB,2012,85,Female,1765
GAB,2012,85,Male,935
GAB,2013,0,Female,130603
GAB,2013,0,Male,133505
GAB,2013,5,Female,106353
GAB,2013,5,Male,108339
GAB,2013,10,Female,92489
GAB,2013,10,Male,93861
GAB,2013,15,Female,88447
GAB,2013,15,Male,89718
GAB,2013,20,Female,89106
GAB,2013,20,Male,90524
GAB,2013,25,Female,83153
GAB,2013,25,Male,86695
GAB,2013,30,Female,67542
GAB,2013,30,Male,76123
GAB,2013,35,Female,53316
GAB,2013,35,Male,63880
GAB,2013,40,Female,43841
GAB,2013,40,Male,51353
GAB,2013,45,Female,34898
GAB,2013,45,Male,37442
GAB,2013,50,Female,26404
GAB,2013,50,Male,26296
GAB,2013,55,Female,20707
GAB,2013,55,Male,20293
GAB,2013,60,Female,16951
GAB,2013,60,Male,15985
GAB,2013,65,Female,13897
GAB,2013,65,Male,12129
GAB,2013,70,Female,11304
GAB,2013,70,Male,8550
GAB,2013,75,Female,7961
GAB,2013,75,Male,5466
GAB,2013,80,Female,4449
GAB,2013,80,Male,2653
GAB,2013,85,Female,1853
GAB,2013,85,Male,984
GAB,2014,0,Female,135402
GAB,2014,0,Male,138352
GAB,2014,5,Female,110372
GAB,2014,5,Male,112413
GAB,2014,10,Female,94329
GAB,2014,10,Male,95720
GAB,2014,15,Female,88897
GAB,2014,15,Male,90063
GAB,2014,20,Female,91294
GAB,2014,20,Male,92820
GAB,2014,25,Female,88346
GAB,2014,25,Male,91270
GAB,2014,30,Female,72026
GAB,2014,30,Male,80511
GAB,2014,35,Female,55936
GAB,2014,35,Male,67443
GAB,2014,40,Female,45723
GAB,2014,40,Male,54482
GAB,2014,45,Female,36654
GAB,2014,45,Male,40231
GAB,2014,50,Female,27674
GAB,2014,50,Male,27660
GAB,2014,55,Female,21340
GAB,2014,55,Male,21007
GAB,2014,60,Female,17414
